Date,INDIAVIX,CRUDE_OIL,USDINR
2023-05-08,12.640000343322754,73.16000366210938,81.72979736328125
2023-05-09,12.680000305175781,73.70999908447266,81.78710174560547
2023-05-10,13.079999923706055,72.55999755859375,82.1050033569336
2023-05-11,13.220000267028809,70.87000274658203,81.9198989868164
2023-05-12,12.850000381469727,70.04000091552734,82.10030364990234
2023-05-15,13.170000076293945,71.11000061035156,82.20030212402344
2023-05-16,13.289999961853027,70.86000061035156,82.2667007446289
2023-05-17,13.109999656677246,72.83000183105469,82.2959976196289
2023-05-18,12.800000190734863,71.86000061035156,82.45030212402344
2023-05-19,12.300000190734863,71.55000305175781,82.72509765625
2023-05-22,12.569999694824219,71.98999786376953,82.90480041503906
2023-05-23,12.609999656677246,72.91000366210938,82.82499694824219
2023-05-24,13.109999656677246,74.33999633789062,82.8906021118164
2023-05-25,12.520000457763672,71.83000183105469,82.71369934082031
2023-05-26,11.899999618530273,72.66999816894531,82.74210357666016
2023-05-29,12.300000190734863,,82.57479858398438
2023-05-30,12.010000228881836,69.45999908447266,82.57969665527344
2023-05-31,11.970000267028809,68.08999633789062,82.68389892578125
2023-06-01,11.600000381469727,70.0999984741211,82.66680145263672
2023-06-02,11.130000114440918,71.73999786376953,82.27670288085938
2023-06-05,11.140000343322754,72.1500015258789,82.40979766845703
2023-06-06,11.380000114440918,71.73999786376953,82.51119995117188
2023-06-07,11.4399995803833,72.52999877929688,82.51719665527344
2023-06-08,11.260000228881836,71.29000091552734,82.61810302734375
2023-06-09,11.119999885559082,70.16999816894531,82.48829650878906
2023-06-12,11.25,67.12000274658203,82.4448013305664
2023-06-13,11.109999656677246,69.41999816894531,82.33719635009766
2023-06-14,11.15999984741211,68.2699966430664,82.29039764404297
2023-06-15,11.079999923706055,70.62000274658203,82.04499816894531
2023-06-16,10.84000015258789,71.77999877929688,81.9126968383789
2023-06-19,11.229999542236328,,81.91480255126953
2023-06-20,11.130000114440918,70.5,81.98139953613281
2023-06-21,11.289999961853027,72.52999877929688,81.9917984008789
2023-06-22,11.550000190734863,69.51000213623047,81.94149780273438
2023-06-23,11.239999771118164,69.16000366210938,81.91929626464844
2023-06-26,11.399999618530273,69.37000274658203,81.98480224609375
2023-06-27,10.779999732971191,67.69999694824219,82.00650024414062
2023-06-28,10.890000343322754,69.55999755859375,81.99839782714844
2023-06-29,,69.86000061035156,82.02649688720703
2023-06-30,10.800000190734863,70.63999938964844,82.07540130615234
2023-07-03,11.539999961853027,69.79000091552734,82.09629821777344
2023-07-04,11.699999809265137,,81.95010375976562
2023-07-05,11.880000114440918,71.79000091552734,82.0071029663086
2023-07-06,11.84000015258789,71.80000305175781,82.39409637451172
2023-07-07,11.529999732971191,73.86000061035156,82.76840209960938
2023-07-10,11.460000038146973,72.98999786376953,82.61530303955078
2023-07-11,11.010000228881836,74.83000183105469,82.52529907226562
2023-07-12,10.9399995803833,75.75,82.39990234375
2023-07-13,10.9399995803833,76.88999938964844,82.00180053710938
2023-07-14,10.680000305175781,75.41999816894531,82.03079986572266
2023-07-17,11.319999694824219,74.1500015258789,82.07679748535156
2023-07-18,11.710000038146973,75.75,82.06159973144531
2023-07-19,11.600000381469727,75.3499984741211,82.07540130615234
2023-07-20,11.789999961853027,75.62999725341797,82.06169891357422
2023-07-21,11.489999771118164,77.06999969482422,82.0823974609375
2023-07-24,11.649999618530273,78.73999786376953,81.99030303955078
2023-07-25,10.239999771118164,79.62999725341797,81.81420135498047
2023-07-26,10.460000038146973,78.77999877929688,81.95010375976562
2023-07-27,10.510000228881836,80.08999633789062,81.97550201416016
2023-07-28,10.140000343322754,80.58000183105469,82.3749008178711
2023-07-31,10.40999984741211,81.80000305175781,82.25279998779297
2023-08-01,10.279999732971191,81.37000274658203,82.2332992553711
2023-08-02,11.279999732971191,79.48999786376953,82.30729675292969
2023-08-03,11.1899995803833,81.55000305175781,82.7332992553711
2023-08-04,10.569999694824219,82.81999969482422,82.7843017578125
2023-08-07,11.100000381469727,81.94000244140625,82.69529724121094
2023-08-08,11.329999923706055,82.91999816894531,82.74829864501953
2023-08-09,11.140000343322754,84.4000015258789,82.84500122070312
2023-08-10,11.399999618530273,82.81999969482422,82.86630249023438
2023-08-11,11.520000457763672,83.19000244140625,82.79989624023438
2023-08-14,12.0,82.51000213623047,82.89730072021484
2023-08-15,,80.98999786376953,83.2333984375
2023-08-16,12.130000114440918,79.37999725341797,83.19419860839844
2023-08-17,12.239999771118164,80.38999938964844,83.23699951171875
2023-08-18,12.140000343322754,81.25,83.09829711914062
2023-08-21,11.960000038146973,80.72000122070312,83.16729736328125
2023-08-22,11.75,80.3499984741211,83.1135025024414
2023-08-23,11.729999542236328,78.88999938964844,83.07330322265625
2023-08-24,11.699999809265137,79.05000305175781,82.5447006225586
2023-08-25,12.079999923706055,79.83000183105469,82.64140319824219
2023-08-28,12.399999618530273,80.0999984741211,82.66429901123047
2023-08-29,12.229999542236328,81.16000366210938,82.69149780273438
2023-08-30,11.800000190734863,81.62999725341797,82.49469757080078
2023-08-31,12.0600004196167,83.62999725341797,82.70040130615234
2023-09-01,11.369999885559082,85.55000305175781,82.68240356445312
2023-09-04,10.960000038146973,,82.6969985961914
2023-09-05,10.819999694824219,86.69000244140625,82.7345962524414
2023-09-06,10.680000305175781,87.54000091552734,83.08609771728516
2023-09-07,10.869999885559082,86.87000274658203,83.25740051269531
2023-09-08,10.779999732971191,87.51000213623047,83.24150085449219
2023-09-11,11.350000381469727,87.29000091552734,83.03130340576172
2023-09-12,11.6899995803833,88.83999633789062,82.94329833984375
2023-09-13,11.829999923706055,88.5199966430664,82.84300231933594
2023-09-14,11.319999694824219,90.16000366210938,82.93679809570312
2023-09-15,10.899999618530273,90.7699966430664,83.0282974243164
2023-09-18,10.84000015258789,91.4800033569336,83.08580017089844
2023-09-19,,91.19999694824219,83.25489807128906
2023-09-20,11.130000114440918,90.27999877929688,83.19499969482422
2023-09-21,10.819999694824219,89.62999725341797,83.08699798583984
2023-09-22,10.65999984741211,90.02999877929688,82.89129638671875
2023-09-25,10.899999618530273,89.68000030517578,82.97480010986328
2023-09-26,11.1899995803833,90.38999938964844,83.0282974243164
2023-09-27,11.59000015258789,93.68000030517578,83.29869842529297
