Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,NIFTYBEES.NS,HINDUNILVR.NS,KOTAKBANK.NS
2021-06-16,10797349.0,1635552.0,7702098.0,7661710.0,8601339.0,1152832.0,2153668.0,14227715.0
2021-06-17,15745975.0,2273413.0,9283802.0,7677951.0,9720060.0,1063422.0,1555777.0,12891210.0
2021-06-18,29369026.0,3380431.0,11938060.0,13533974.0,13820690.0,1658740.0,3937751.0,13393945.0
2021-06-21,12186448.0,1130569.0,7260472.0,5454052.0,13407446.0,1931684.0,2506277.0,6396605.0
2021-06-22,12871913.0,1708688.0,14366824.0,6427862.0,15270093.0,1140000.0,1945883.0,7858715.0
2021-06-23,16653951.0,1467104.0,7844868.0,5529809.0,10950633.0,1054283.0,1035668.0,38011745.0
2021-06-24,91461975.0,4155204.0,14785024.0,10785137.0,12815724.0,868516.0,759681.0,17976965.0
2021-06-25,55355022.0,2722861.0,10383176.0,9780240.0,14785922.0,1087315.0,1112942.0,47888225.0
2021-06-28,20277042.0,1355238.0,9356786.0,5019178.0,12093491.0,1404615.0,694906.0,17502535.0
2021-06-29,27144063.0,1497322.0,10971692.0,5913567.0,12225470.0,1121228.0,1354397.0,51973310.0
2021-06-30,19762858.0,1693146.0,9679022.0,6058722.0,14276494.0,846600.0,1447245.0,44110495.0
2021-07-01,12534407.0,990310.0,16911442.0,4814317.0,10517081.0,1040915.0,735043.0,14941930.0
2021-07-02,14086620.0,1682274.0,14827036.0,5166064.0,10999396.0,843371.0,860231.0,11212755.0
2021-07-05,11702287.0,1972858.0,7373882.0,4058338.0,7358568.0,1200342.0,761700.0,9438355.0
2021-07-06,10070124.0,2159420.0,17669032.0,4089574.0,9209891.0,949072.0,461782.0,18461110.0
2021-07-07,10454892.0,2640710.0,9629190.0,4797120.0,7741559.0,715925.0,623145.0,13630910.0
2021-07-08,11185460.0,2485811.0,8420922.0,3326813.0,10782941.0,1285484.0,1114426.0,11040075.0
2021-07-09,9037675.0,6365067.0,10695842.0,3436594.0,7069698.0,1420007.0,538094.0,8490830.0
2021-07-12,8585292.0,1892226.0,14458978.0,4588982.0,6992783.0,842741.0,543898.0,8685325.0
2021-07-13,6717133.0,1809339.0,18178142.0,4456160.0,19825411.0,607828.0,994396.0,10333195.0
2021-07-14,8532544.0,2044279.0,9788494.0,5657716.0,11648541.0,699257.0,1377829.0,10794920.0
2021-07-15,9448356.0,2232968.0,10438802.0,10021355.0,8244429.0,765208.0,693792.0,9752780.0
2021-07-16,8828185.0,1256526.0,5170628.0,6265593.0,9212875.0,610263.0,545405.0,9190250.0
2021-07-19,8354449.0,1597058.0,25111600.0,5669162.0,9121737.0,1366502.0,463873.0,10731685.0
2021-07-20,6741464.0,1811945.0,24174250.0,5069939.0,13169127.0,2191600.0,1061476.0,10719295.0
2021-07-22,7972397.0,2859334.0,13207114.0,7854575.0,13123569.0,895788.0,3546044.0,9291265.0
2021-07-23,9937030.0,1776193.0,13126684.0,4179719.0,19298083.0,997334.0,1517589.0,9979000.0
2021-07-26,12389668.0,1259611.0,13167166.0,4586710.0,31054759.0,1124977.0,1311535.0,19695475.0
2021-07-27,10824523.0,1121367.0,22401430.0,5892859.0,12598869.0,1005585.0,1656945.0,21505655.0
2021-07-28,12897848.0,1660654.0,20670342.0,4686788.0,18367497.0,1800475.0,912373.0,25263775.0
2021-07-29,13765738.0,1731997.0,13702230.0,4660873.0,11043138.0,553884.0,1012663.0,14971325.0
2021-07-30,11350608.0,2999943.0,11655488.0,6234257.0,14536250.0,991454.0,1708251.0,16110005.0
2021-08-02,10925104.0,2608669.0,13258786.0,5553389.0,9348206.0,953704.0,1229936.0,12954880.0
2021-08-03,11817299.0,3804735.0,12033120.0,5513668.0,10162609.0,1725861.0,1733476.0,16150700.0
2021-08-04,13169800.0,2929598.0,22053948.0,6740391.0,28730606.0,1283417.0,1588974.0,35020800.0
2021-08-05,21252078.0,2534521.0,18822408.0,5420536.0,17774554.0,1016990.0,921757.0,30260460.0
2021-08-06,16620987.0,2292362.0,13339270.0,3754855.0,14701949.0,763764.0,1432661.0,18202345.0
2021-08-09,7494143.0,1510489.0,10998048.0,5018477.0,8602980.0,717383.0,921476.0,7984430.0
2021-08-10,11919198.0,2040777.0,14838346.0,6846517.0,10843554.0,772380.0,1061370.0,22974240.0
2021-08-11,9184963.0,1929707.0,12585786.0,4899639.0,9748084.0,958183.0,1300594.0,15509515.0
2021-08-12,8137612.0,1310205.0,8597674.0,5659579.0,8840339.0,793639.0,1226064.0,8208450.0
2021-08-13,12780901.0,4363584.0,16658428.0,5612790.0,12787590.0,1213494.0,1033159.0,9199585.0
2021-08-16,21935444.0,2083489.0,6252778.0,4564109.0,7920846.0,758499.0,1146309.0,7768305.0
2021-08-17,12658169.0,4336019.0,8282666.0,9510390.0,8669653.0,733550.0,1921902.0,7096685.0
2021-08-18,10075860.0,2631309.0,22985932.0,6686090.0,11069373.0,1545056.0,1545643.0,13818265.0
2021-08-20,9426282.0,2836148.0,13150406.0,6206972.0,13121808.0,1825110.0,5779927.0,28216210.0
2021-08-23,9854395.0,3744176.0,10843054.0,6189051.0,10917371.0,899824.0,2163220.0,15465845.0
2021-08-24,11864472.0,2511141.0,18381314.0,7602939.0,9821388.0,801419.0,1482854.0,23539855.0
2021-08-25,13380559.0,2123263.0,7727974.0,6153253.0,9535359.0,640105.0,1746570.0,14569050.0
2021-08-26,18589616.0,1902533.0,11119002.0,5302248.0,10756731.0,822706.0,2117291.0,21912885.0
2021-08-27,10480636.0,3944728.0,6382138.0,6698514.0,9135827.0,773596.0,1176229.0,18306575.0
2021-08-30,14027062.0,2033114.0,9049166.0,6559667.0,10797869.0,1108398.0,1168190.0,12806265.0
2021-08-31,26485463.0,3207480.0,12062576.0,12255438.0,19760246.0,1826619.0,2535891.0,22463045.0
2021-09-01,11145486.0,2643336.0,12422558.0,7801974.0,13729351.0,2863644.0,1775792.0,36331770.0
2021-09-02,9956770.0,3403717.0,9618524.0,6830050.0,8627956.0,887174.0,1946183.0,28819220.0
2021-09-03,30664428.0,1746812.0,10735334.0,5339139.0,8993813.0,1329680.0,1561823.0,24225670.0
2021-09-06,33641710.0,1723693.0,7876896.0,4876026.0,5329995.0,1038640.0,1444978.0,9509655.0
2021-09-07,17349882.0,1585039.0,7245496.0,3520341.0,6242711.0,855784.0,1219915.0,14614185.0
2021-09-08,14301651.0,4147175.0,6724080.0,4584896.0,7118011.0,1193553.0,946711.0,76247785.0
2021-09-09,8963249.0,1441148.0,8250948.0,3331674.0,6243422.0,541346.0,879454.0,18214625.0
2021-09-13,16311160.0,1691473.0,8959164.0,4662374.0,6967906.0,1223906.0,1341412.0,16358075.0
2021-09-14,8908356.0,1991188.0,9758506.0,4945167.0,5241865.0,738023.0,1755061.0,20840400.0
2021-09-15,9071075.0,2461369.0,14822998.0,4062344.0,5936741.0,671943.0,1362350.0,24070115.0
2021-09-16,13448882.0,2946666.0,10260550.0,3246568.0,13557169.0,775593.0,1259196.0,20643915.0
2021-09-17,34882133.0,6477148.0,20498102.0,7454864.0,17075003.0,1221723.0,3095032.0,73192445.0
2021-09-20,11779819.0,2002008.0,8781610.0,5660743.0,7943459.0,1422295.0,2671330.0,29405445.0
2021-09-21,9915736.0,1568129.0,14774996.0,4672222.0,10009615.0,4120688.0,2277437.0,19334440.0
2021-09-22,10995912.0,1744067.0,10582202.0,4553892.0,9740470.0,4307400.0,1580594.0,9559045.0
2021-09-23,15748397.0,2003869.0,13664304.0,3826090.0,10412491.0,1010781.0,1054473.0,14945535.0
2021-09-24,15192163.0,2320754.0,20806702.0,8280446.0,11780868.0,1273255.0,1635284.0,10574440.0
2021-09-27,15373834.0,1673362.0,16415462.0,5045337.0,7712240.0,1562160.0,1465932.0,9150320.0
2021-09-28,18035258.0,2253075.0,12773790.0,6557197.0,13491800.0,2048952.0,1078052.0,19496335.0
2021-09-29,9719875.0,2489161.0,16263036.0,7792548.0,11453404.0,947847.0,1503894.0,17101570.0
2021-09-30,13590654.0,2252412.0,15975348.0,6914031.0,18487517.0,1268872.0,1620199.0,22863740.0
2021-10-01,8958928.0,1578374.0,11128596.0,5733906.0,10935810.0,1588636.0,956111.0,16869890.0
2021-10-04,10918552.0,1356860.0,7051028.0,2947154.0,8976533.0,1077774.0,1025005.0,10215265.0
2021-10-05,13533634.0,1877966.0,10257178.0,4373310.0,7497208.0,1027571.0,562784.0,13599035.0
2021-10-06,10258881.0,1678154.0,18600830.0,4271698.0,13200810.0,1363144.0,862471.0,14896375.0
2021-10-07,6336665.0,1647233.0,11265724.0,5476108.0,10041549.0,791922.0,1082816.0,11110650.0
2021-10-08,15772493.0,2934339.0,7245562.0,4738376.0,9383924.0,995591.0,1579941.0,9689170.0
2021-10-11,14768666.0,11845402.0,13080848.0,8840633.0,9337637.0,980337.0,1086252.0,11880835.0
2021-10-12,6682011.0,5752877.0,8176946.0,7439300.0,7376091.0,977091.0,1174337.0,9454510.0
2021-10-13,9959762.0,3545655.0,6225644.0,7104171.0,6357766.0,964360.0,1660007.0,8712390.0
2021-10-14,8623469.0,6442299.0,14757288.0,19655776.0,8950350.0,1437892.0,2158809.0,8261780.0
2021-10-18,13594479.0,3590107.0,28856456.0,13438109.0,15345601.0,1286340.0,1758177.0,10833895.0
2021-10-19,8833409.0,3135441.0,8987540.0,10324260.0,11349799.0,1401551.0,5431133.0,8476015.0
2021-10-20,12710570.0,2933693.0,10908568.0,5876115.0,12762996.0,1250249.0,4864654.0,8974465.0
2021-10-21,20831669.0,4871211.0,9738190.0,8779629.0,12166996.0,1805437.0,3254632.0,47477590.0
2021-10-22,11027475.0,2691670.0,12175554.0,7369809.0,13248928.0,1652430.0,1845622.0,29659130.0
2021-10-25,17198417.0,2595594.0,16426766.0,5905209.0,96124084.0,1765164.0,1560381.0,33886310.0
2021-10-26,9750178.0,3878763.0,12090656.0,5871709.0,16925115.0,1534000.0,1595060.0,53345005.0
2021-10-27,9896298.0,2510813.0,13249642.0,5090259.0,22898400.0,617383.0,3083879.0,22752840.0
2021-10-28,9886181.0,2424942.0,17797750.0,5329972.0,18750423.0,3088059.0,2015791.0,15511445.0
2021-10-29,14233025.0,3960501.0,12406874.0,5875091.0,15701200.0,3221676.0,2453400.0,23331725.0
2021-11-01,15481114.0,2020718.0,8122320.0,3636806.0,11406421.0,1708376.0,1941114.0,9832940.0
2021-11-02,10569130.0,3087414.0,13237722.0,3471772.0,9452457.0,1283566.0,1350154.0,7681030.0
2021-11-03,11989430.0,1537639.0,10207338.0,3530713.0,11839149.0,955400.0,1591607.0,10336455.0
2021-11-04,1705656.0,328991.0,1096808.0,483407.0,3149310.0,671760.0,245719.0,1025885.0
2021-11-08,20337183.0,2526082.0,18943580.0,5245903.0,13967995.0,1519865.0,2555533.0,10609980.0
2021-11-09,15682497.0,1782692.0,12695476.0,4016134.0,10084357.0,893324.0,1696949.0,8887865.0
2021-11-10,10253470.0,1516489.0,13714126.0,4780368.0,9507347.0,992035.0,1794509.0,7228940.0
2021-11-11,10722478.0,1284514.0,7999404.0,4731349.0,9221059.0,1515188.0,1282647.0,7735765.0
2021-11-12,8712341.0,1747259.0,14914092.0,5069009.0,15380106.0,783229.0,1651974.0,7172140.0
2021-11-15,4803269.0,1809157.0,9533594.0,4354074.0,10934583.0,996741.0,1007999.0,9096640.0
2021-11-16,11337581.0,2013204.0,8245406.0,6034233.0,12785837.0,814109.0,1245209.0,7725535.0
2021-11-17,10202029.0,1632914.0,7598878.0,4732492.0,11657214.0,688797.0,956809.0,7233815.0
2021-11-18,8505625.0,2136598.0,9152874.0,4326924.0,20644385.0,1517958.0,1236943.0,13965995.0
2021-11-22,24124307.0,3167936.0,15261272.0,6621839.0,20403786.0,5172290.0,1629290.0,13741645.0
2021-11-23,25326999.0,2153461.0,11235214.0,8436160.0,24913042.0,3015629.0,1932539.0,16148125.0
2021-11-24,16820296.0,2161746.0,30802286.0,7333061.0,23186419.0,1530991.0,999070.0,9737415.0
